id,lr,hgb,rf,et,gnb,dt,knn,label
21ac7ccf-161f-46bd-9fff-d3d591d965ef,4.1051367740739287e-07,0.0004616788532844816,0.132,0.052,0.0,0.0,0.12,0
227318d4-9436-46cc-9dc6-5ead9c51148f,0.8686765041810581,0.013696000780189553,0.168,0.112,0.0,0.7492083597213433,0.18,0
2284e520-f4d1-4843-afbb-c9beb71e637a,6.355144404488619e-05,0.011139492269632274,0.16,0.08,0.0,0.24010554089709754,0.16,0
22b4a5eb-b961-4975-8189-f0f97f5bf7bb,0.17080085222180608,0.0011070231315245106,0.148,0.08,0.0,0.34732824427480924,0.14,0
22d4ea61-63d1-4d3e-a25d-351fa5ff2a06,0.015820873433374228,0.0034732063423438945,0.24,0.152,0.0,0.17704280155642,0.2,0
22e31f4c-1f30-47cf-858c-c088eae792be,0.000479724600681401,0.0015710710310439067,0.14,0.052,1.0,0.6408450704225349,0.12,0
22fcd113-afe9-42eb-a20b-95c91e7e52fc,2.1418563944539036e-06,0.00256417658646832,0.156,0.036,1.0,0.0,0.08,0
230c3202-a60f-47af-a6d9-b8328850b91c,3.6887010074142354e-05,0.0004158960471385277,0.064,0.032,0.0,0.490566037735849,0.12,1
239b91d7-8326-4dc8-9a10-50fd3367de3c,0.8383565613395624,0.012023186810020058,0.384,0.208,1.0,0.8114132857779743,0.22,1
23e6237a-55c0-40e1-88e4-f1236800e691,0.03655266155660679,0.0016180561557756173,0.248,0.184,0.0,0.0,0.2,0
244e6d03-8db6-4a7f-8d8b-8084abd46a51,0.0022723630750930606,9.183574883816356e-05,0.088,0.044,0.0,0.0,0.04,0
249a5fbf-d33a-4267-8b28-f6966fa839f4,2.293085517861431e-08,0.008436961074790398,0.132,0.072,0.0,0.0,0.12,0
24f61953-ba26-466a-ba39-00d90c3887a5,5.753589323797347e-09,0.0012949470657542292,0.12,0.06,1.0,0.0,0.18,0
2545dade-3173-4087-ae46-f4f074fde84e,0.9993803730264266,0.030703488254436133,0.372,0.224,1.0,0.5290697674418604,0.24,0
254c13bc-a704-420b-a561-063cff98f7df,1.2345317669774037e-05,0.0018946968237785011,0.124,0.068,0.0,0.0,0.06,0
25ef02d5-d402-4348-8a32-5dba3352ca47,0.452424192821723,0.06833687683783443,0.308,0.2,0.0,0.8348623853210996,0.12,0
260b65da-d0ef-4463-acdc-6f88f08ca1f4,0.0001282015193674358,0.00023356324078784038,0.116,0.04,0.0,0.0,0.16,0
26328e93-9b6a-4e0b-97af-9fd6c7877394,4.371451884180281e-09,4.06027165091133e-05,0.084,0.06,0.0,0.0,0.12,0
26335981-5412-40d5-b4eb-624102f60d49,0.00021748178210011457,0.00025374898375428646,0.052,0.036,0.0,0.0,0.04,0
2687c6c0-576c-4dd9-8477-440ca1c5df9e,0.6778509641768017,0.12309563954927782,0.496,0.228,1.0,0.8348623853210996,0.2,0
2690a2a1-f2d6-4730-9c7c-be0fe7da8ba6,5.891591397689107e-16,0.000271211284687513,0.08,0.016,0.0,0.0,0.16,0
26a416af-4736-46ba-ba24-3c6594e03e25,7.059814837151125e-09,0.0009705024793184502,0.056,0.024,1.0,0.0,0.08,0
26e17df4-c9de-47bf-bb3d-4ad62a693991,0.12534726054605685,0.008626325092659745,0.184,0.092,0.0,0.5432835820895522,0.16,0
27096831-ab6a-413b-b9fa-f361a7ca242b,1.408403119949527e-06,0.0005403504078722006,0.196,0.092,0.0,0.0,0.2,0
2725e573-f587-44bd-a62b-695a707f6be6,2.402293773832655e-14,0.00011506662753906376,0.06,0.012,0.0,0.0,0.0,0
27308a44-9f7f-4ed4-afa3-77391f5c3e49,0.0033107718288749744,0.17288788141422265,0.192,0.1,0.0,0.8114132857779743,0.1,1
27358c4e-1376-497b-9bea-a146c9596f8d,0.00038222903465737396,0.0004444753236348862,0.176,0.064,0.0,0.24010554089709743,0.16,0
27571d10-b7d0-42fe-9cb6-3938aec602d0,0.0007804448223309404,0.5245215678055298,0.216,0.088,1.0,0.8114132857779743,0.16,0
27677faf-5d5e-443c-bd3a-088761c12d70,0.03024143523610875,0.006362970941080955,0.12,0.028,0.0,0.379958246346555,0.08,0
2767d4a5-25e3-47e7-b912-fbc67370ed41,3.6897075733875636e-08,0.0004237995852997008,0.08,0.048,0.0,0.0,0.1,0
27766a5f-be09-4541-8d33-938c6af68a4e,0.03001866561694103,0.00234499677299372,0.284,0.156,0.0,0.0,0.16,0
27877948-5330-4e7c-94cf-89aef9ac0a0d,0.00027969648106101975,8.194168971766131e-05,0.088,0.04,1.0,0.0,0.1,0
279785fa-0b29-4688-beaa-151cd964b505,1.5944683124006406e-05,0.0008726065217072146,0.068,0.076,0.0,0.0,0.1,0
27a32f89-c1e4-4b66-8d65-a1c3d882c518,8.295174655105216e-05,0.06026150514028719,0.18,0.076,0.0,0.7520661157024793,0.14,0
27b932b0-4bbc-4c4d-93d7-cb0747f0fe43,1.3598864902266417e-08,0.00033277934766751056,0.072,0.036,0.0,0.34732824427480924,0.12,0
27bb111f-2961-44c0-a639-194b9cb30689,4.442361322435283e-09,0.00041784877592704025,0.128,0.044,0.0,0.8348623853210996,0.18,0
27d232df-7d2d-4688-a2c7-7f5cbcd11505,1.1566246240277344e-10,0.0020798121073381318,0.176,0.096,0.0,0.8348623853210996,0.14,0
27d659cf-174b-4558-8d95-3591d8f03430,0.9983226486386306,0.0865379452445555,0.352,0.192,1.0,0.0,0.2,0
2814e93d-11b4-4293-9e38-f4521c790b77,0.0011722440358350628,0.000716958539405823,0.164,0.088,0.0,0.0,0.12,0
283ddf58-9fdb-4fc4-8d9b-9e288e86b013,0.000270259434748522,0.00016259326127638602,0.068,0.04,1.0,0.0,0.08,0
288636f1-88b3-474c-adb5-21c922589e86,9.192254487336443e-09,0.001722523265980073,0.152,0.06,0.0,0.34732824427480924,0.06,0
289d8ba4-3080-4fa1-b5a3-6255c9c0f5c4,0.04833982730426721,0.0022048095275062603,0.232,0.112,1.0,0.0,0.18,0
28a320e9-1e91-4ed8-9ad8-1ea7f4244d2e,0.7320678525315146,0.00043322489093260694,0.112,0.052,0.0,0.0,0.08,0
28ce2f7f-6292-4111-8065-021afd16c67c,7.362597768437463e-08,0.003858562639843048,0.2,0.068,0.0,0.0,0.12,0
28d33a32-8489-4118-860c-06f0879ec73e,0.00356724903753613,0.10201658939786622,0.244,0.176,1.0,0.7520661157024793,0.2,0
28ed4e53-ce69-440d-af17-6d9f4e6e1799,9.73079651348678e-10,0.0011106656186593226,0.092,0.048,0.0,0.5432835820895522,0.06,0
28f98521-dcbc-4dc6-98af-8cc531aeeeb8,0.7029516416751811,0.7190768433015793,0.42,0.188,0.0,0.9293008641005499,0.16,0
28fcd57c-64f2-4400-bce9-42adcfff8e83,0.9301857788528259,0.01988657833919407,0.296,0.152,1.0,0.0,0.16,0
29101e96-c418-4fe4-9fc6-04f18aff8aac,1.0371096581919086e-05,0.00020254104682956847,0.076,0.068,0.0,0.0,0.12,0
291618cf-bc2d-4d95-9573-404ef1d985c9,1.5456827851893396e-05,0.00019219927951865567,0.088,0.044,0.0,0.0,0.0,0
293ff8e5-22b0-4990-bbe0-bd188d24b70d,0.19952852165521343,0.7208671155506866,0.24,0.12,0.0,0.8114132857779743,0.18,0
298043d1-8b7b-46af-8625-10519660aca4,0.0004278552159571745,0.0023504546211697724,0.14,0.088,0.0,0.34732824427480924,0.06,0
298ad37d-d8d9-4778-9f08-cdebb0e42ff9,0.029315682809304314,0.018143589346653832,0.228,0.12,1.0,0.0,0.1,0
29b2fdb9-de2c-40d5-9c27-9b860a7c1d32,4.722089840600054e-10,0.00019618225995853851,0.092,0.032,0.0,0.0,0.1,0
29ce3571-3f4d-4d5f-b272-3bf2c050932c,1.5144503462172054e-05,0.007131018020446126,0.16,0.036,0.0,0.6967840735068914,0.06,0
2a25e72d-d2aa-466d-84dc-59a50a05ef5f,1.886794377434894e-09,0.0003437306154265722,0.14,0.048,0.0,0.0,0.12,0
2a4051b3-f3b3-4d5a-80b1-5b1a2314e72b,0.23418369531000413,0.018030077097410953,0.44,0.244,0.0,0.9491525423728812,0.3,1
2a511576-95d2-43d9-94fb-135fcb34f1b5,0.07521090708194524,0.021061678456287765,0.256,0.18,1.0,0.8348623853210996,0.14,0
2a5ce7cf-f060-4086-a2ef-170de6dcac1f,9.552220134442333e-07,0.0006275195378754863,0.168,0.08,0.0,0.0,0.12,0
2a8ddca6-8051-4cc1-9dc2-918ae0458df7,0.3046039686653686,0.047545565254873565,0.18,0.128,1.0,0.6967840735068914,0.2,0
2ab6de9f-90e1-4025-9013-30d8665f910c,0.0041724794096305515,0.0005331395543889942,0.072,0.024,1.0,0.0,0.12,0
2afe504f-4381-49e9-bada-1fbc625c4844,0.006044445594981074,0.07421476940122873,0.412,0.284,0.0,0.8762035763411277,0.24,0
2b105808-83f9-44b7-ba7b-681eb6ab77ba,1.0581635690683326e-05,0.004046425482457267,0.208,0.08,1.0,0.8762035763411277,0.12,0
2b74dbd4-c1cf-4ee1-9f18-27d472558ba6,9.189168995149481e-06,0.0003124162159122509,0.152,0.072,0.0,0.0,0.12,1
2b92d575-75e6-4fca-8529-15750ed5dea3,3.660392765137809e-06,0.00020994582486674323,0.084,0.024,1.0,0.0,0.06,0
2b9a476a-cb1c-4682-8921-d0e3f51f3c9f,0.997909664322916,0.08629698172068076,0.256,0.116,0.0,0.8114132857779743,0.14,0
2bae5205-b91d-4aa4-ae1b-fc789ca2c06d,0.0687518166539755,0.033887647626708046,0.292,0.144,1.0,0.0,0.24,0
2bc77728-fa70-47a8-bb32-bccd4e8df479,2.1227461052907473e-05,0.00015295982245091508,0.132,0.008,1.0,0.0,0.14,0
2bcd3393-cdf4-46de-8f37-6c1ef197a04a,0.8753007091529913,0.0034203813574195494,0.116,0.044,0.0,0.0,0.08,0
2be5abf1-f9a5-4e14-b8cd-fc21aadc4310,0.0002201591115544473,0.000501827431477315,0.116,0.076,0.0,0.490566037735849,0.12,1
2c63157f-55ac-453e-a4fc-076a7b19f429,0.005495718993764483,0.0007035704878854522,0.14,0.06,0.0,0.7165354330708658,0.06,1
2c78e121-e7b4-44ec-8fda-d68c674a10f9,0.011505297505392554,0.22013067019299698,0.496,0.232,1.0,0.0,0.2,1
2c81a0fc-36aa-457c-8d1b-8eea6edac02a,0.0063936973277493765,0.005530117301948289,0.148,0.072,1.0,0.24010554089709743,0.06,0
2c86d72c-3742-44a4-91f5-ab7fb21c1956,0.00040328264039463834,0.001993959981401053,0.204,0.08,0.0,0.7547393364928913,0.12,1
2cb6d426-4983-4eb1-ba97-619a6d115c9f,2.0368403315690834e-05,0.0032932846585901434,0.188,0.1,0.0,0.0,0.18,0
2cc81ad8-76da-4efb-ba36-29fc3b2e9c91,0.7011187747281664,0.0004990111980561116,0.12,0.048,0.0,0.0,0.14,0
2d654854-b2b3-4e78-964e-1a6073a8b295,7.202307653686859e-08,0.00014516857107635004,0.072,0.024,0.0,0.34732824427480924,0.0,0
2dbeb593-6648-4568-92a5-4b0e9f631553,4.5292426967718066e-11,0.00013595733182930755,0.072,0.024,0.0,0.0,0.04,0
2dbf9842-d9c7-4809-94cd-a765c117b834,8.323989174851853e-05,0.0020923750432661355,0.244,0.12,1.0,0.9491525423728812,0.18,0
2de162b9-bf13-487c-9312-d39ea2e2f7cb,0.0004542436212132599,0.02345434679295055,0.184,0.092,0.0,0.0,0.12,0
2e0f7fb3-b174-4ffb-a648-9a9ede29183d,5.92399917503901e-07,0.0005207719778465948,0.16,0.064,0.0,0.0,0.12,0
2e7c8917-2170-4f72-a18f-fb499bb14eb5,0.00598763685443522,0.001966246905394716,0.124,0.076,1.0,0.490566037735849,0.16,0
2e8bb0a2-61f0-4cd2-b639-853b667db5bb,6.00435891458364e-10,0.00010233720508853287,0.092,0.032,0.0,0.0,0.18,0
2f057304-3629-485d-9646-c068f09a67e5,1.0809887970216232e-08,0.0009280863054238742,0.08,0.044,0.0,0.7165354330708661,0.08,0
2f3cdd13-529b-4319-bb04-0a999c89361f,1.140220791264079e-06,0.0004933520837047795,0.08,0.068,0.0,0.0,0.08,0
2f91bd21-1b3c-41f3-bb2c-c5d6cd5761da,0.9999880264567148,0.13428156742445316,0.392,0.184,1.0,0.8114132857779743,0.2,0
2f96a1ce-63c9-4433-a8d9-bb2c1b14ccb0,0.00031585693806278104,0.004912161314224372,0.172,0.076,0.0,0.8114132857779743,0.12,0
2f96bcbc-af98-4c34-9909-21401855b81d,0.0032440890622341236,0.00013065077943880102,0.092,0.072,0.0,0.0,0.08,0
2fa66aae-0168-47f8-8898-df44238f89db,4.903925770637876e-07,0.000962861670379644,0.104,0.032,0.0,0.7165354330708658,0.1,0
2fb17ab6-3733-437a-9054-a513d412f241,0.0013068844514494754,0.015371811974862017,0.324,0.188,1.0,0.0,0.18,0
2fbe5868-eb48-447c-a923-a5a4678e8b8a,4.7540209729312106e-07,0.018203900304142605,0.184,0.108,0.0,0.379958246346555,0.1,0
300e7db3-5852-4f44-9a67-07e5a3ddc441,2.6113247121908185e-05,0.0003737158741643012,0.092,0.048,0.0,0.0,0.08,0
300f82d1-913f-4b22-be62-e5c2a3bf13eb,5.119649501184242e-06,0.00025930642089220564,0.1,0.056,0.0,0.0,0.16,0
3048995c-a0bf-4fe4-9f38-a24d07d48cd7,0.10499271701866979,0.013228113097129686,0.22,0.128,0.0,0.0,0.28,0
3097e49e-ae7b-4ed2-87b5-486e639f9632,0.006307004629449927,0.004947587797673532,0.164,0.076,0.0,0.0,0.1,0
30c7be5f-c734-4b48-99c9-8cbf74412bee,0.06235890683233534,0.0031760728362816904,0.152,0.108,0.0,0.0,0.08,0
314f0b36-fa05-4f43-a5b1-5d71e9d9b0dc,1.8440789319251914e-06,0.00013686639903186433,0.104,0.04,1.721069123489311e-95,0.0,0.04,0
3154a94f-de82-4ebe-865f-8ffb80805117,8.214180884358082e-09,0.0001678627801084637,0.08,0.016,0.0,0.0,0.08,0
31627f1f-3e4c-4b3b-8954-ac52f9721740,0.40393417827980976,0.0011519586780557858,0.2,0.088,1.0,0.0,0.14,0
31858555-a4b7-4c11-9bd1-8ef94a1e336f,4.7538470550515095e-12,0.03506520703794965,0.192,0.104,0.0,0.8114132857779743,0.08,0
31a6b45c-d6da-4e15-b62e-22c397f1160a,0.004638278366413874,0.03118681020299455,0.392,0.264,0.0,0.8114132857779743,0.2,0
31d6bdac-a4df-4bd0-b6d1-2e1344684a01,0.772517871574437,0.0009485096999733612,0.212,0.132,1.0,0.0,0.24,0
31e69a07-263b-4c1b-8daa-6d7dd13fc4d0,0.01887201655022958,0.0006393712355902057,0.128,0.072,0.0,0.0,0.14,0
31ef3396-ab9c-4ad0-8825-28cb4912c500,0.9831853267411902,0.26331599440028347,0.32,0.252,1.0,0.0,0.2,0
322bd5a4-ac64-43ab-970e-4398f5e52514,5.729433117183236e-06,0.032492068958992704,0.16,0.084,0.0,0.31487889273356406,0.2,0
3248576a-b886-43e7-86f3-376f7c680468,0.005352742392714777,0.00024089570865537844,0.032,0.0,0.0,0.0,0.04,0
324b4c4e-8a2c-44f6-ab04-54b0ede5573d,2.8434242754487224e-07,0.009430478321865068,0.168,0.048,0.0,0.31487889273356406,0.1,0
3265bd71-dff5-4557-b30f-0d9977488fec,5.988316854103911e-09,0.0016365487297831374,0.016,0.008,0.0,0.0,0.02,0
328a4b36-33ed-45f6-a3a5-3c7ebb67ad3f,0.8567043805891164,0.025175599436331728,0.32,0.22,1.0,0.0,0.18,0
329e45ca-ae0a-4bd4-8d24-1bb09ae403cc,1.774728408220674e-06,0.000886840926884728,0.204,0.084,0.0,0.7547393364928913,0.14,0
32cddd7c-0d67-45f5-9268-85d3f4a72a12,0.00012872505750106234,0.0017484459161900483,0.084,0.04,0.0,0.0,0.08,0
32e0c30b-2492-4549-83ae-c191f6a292e3,2.3937302916099966e-09,0.0003209314430410931,0.072,0.04,0.0,0.0,0.14,0
32f2559f-57f0-4c90-97a6-9e69843a32f7,3.782849835697063e-05,0.0012021639314132699,0.172,0.108,0.0,0.0,0.18,0
3302bdce-3d2a-421b-b05b-b27045f370a2,0.0025306132069369486,0.004609416922257198,0.164,0.084,1.0,0.0,0.12,0
33370584-e620-4d3e-9883-5a1a0348e1eb,0.00036902143168240583,0.0019251034147886748,0.216,0.072,0.0,0.0,0.16,0
3371ec36-e0ef-494c-98ec-cde9f5869642,7.521604442212709e-06,0.00035104099615809823,0.096,0.036,0.0,0.0,0.1,0
338e83ca-576f-4a32-af44-4f5482cf9785,5.361174269596906e-08,0.003976768255458111,0.124,0.068,0.0,0.490566037735849,0.14,0
33da55dc-9daa-4e53-8141-e164e927ba52,0.009333087132447123,0.001058995683250822,0.112,0.028,1.0,0.0,0.08,0
343b9f02-c4bb-49b2-a6f8-015310b5ff8f,1.3716987008436027e-10,0.0003494616111661877,0.096,0.016,0.0,0.0,0.04,0
344811e2-c5a3-4d9e-85ba-5e27bf7cbc9e,0.007726643371065295,0.013578637608633018,0.344,0.16,0.0,0.8348623853210996,0.18,0
34705720-8d82-44d6-9082-127a7321e062,0.11734208432366626,0.1026574407987676,0.412,0.216,1.0,0.9491525423728812,0.16,1
347b0637-ddee-4837-b5bc-12b1511d4ab8,0.9692191949066338,0.010585521549501448,0.184,0.132,1.0,0.17704280155642,0.18,0
34babf3d-8d17-4b6b-8178-7f85c4d682a9,0.01760153824892046,0.00020991914252950302,0.32,0.164,1.0,0.7520661157024793,0.16,0
34c81a0e-8f5c-4989-bdb3-abcde0e36762,0.9531647097145208,0.010667057102600156,0.188,0.088,0.0,0.379958246346555,0.14,0
3506c2a1-1895-4ebd-9ca8-0d515fa74c9b,2.2322574191241045e-07,0.00036472122105599836,0.096,0.076,1.0,0.6408450704225351,0.12,0
354d7ce1-d68a-4251-9418-77d5b28041d2,0.07332642500468117,0.001575291523238434,0.216,0.124,0.0,0.34732824427480924,0.24,0
354eda11-c5fc-4ce1-85da-4bef323256b7,9.174723444699164e-07,0.0008967073950864754,0.12,0.06,0.0,0.0,0.1,0
35ea888f-031e-4781-8d0b-9f356e6db7cd,0.027438527638263127,0.0008549806770218333,0.096,0.024,1.0,0.0,0.12,0
365d49cb-2010-4f61-b2d8-9291150a0152,0.0014832800759846084,0.0065226111555856,0.228,0.112,1.0,0.8348623853210996,0.18,0
366413ee-0901-4df6-98ae-9d3d19c8948c,0.4720460890750291,0.01577307422648994,0.468,0.216,0.0,0.8114132857779743,0.24,1
368138c7-dfbd-42e5-81cc-7ed47f3de066,5.4523368117026416e-09,8.342643787354685e-05,0.092,0.052,0.0,0.0,0.06,0
3695f59f-4793-4d65-a1b5-abf4e247daab,3.7031522734423053e-07,0.0012008003964183642,0.112,0.028,1.0,0.0,0.1,0
36987b84-1ca6-40fe-8c26-64641f70057e,0.00014270378400669284,0.0009179067628953259,0.204,0.064,0.0,0.0,0.16,0
369f2c2a-97d6-4ade-b152-5ff77b93f874,0.003111541709701217,0.0002787861215057349,0.088,0.072,1.0,0.0,0.08,0
370bd516-9e6d-4034-9857-d5c241c43f87,1.7985308842299514e-05,0.01388169761469492,0.26,0.136,0.0,0.0,0.14,0
37296aad-ac60-49d6-92b0-4b540d32d8ca,0.03753155961528305,0.032503293530708084,0.248,0.164,0.0,0.9491525423728812,0.26,0
3739d5d5-eb85-4d84-bf17-b88aa626d738,0.00015732585721528678,0.00011586161313195557,0.096,0.06,0.0,0.0,0.12,0
37969ac6-88b3-4cc5-ac5e-c4b52712833e,2.1719422680304025e-06,0.00021599407974346157,0.072,0.024,1.0,0.0,0.12,0
37a6eb3f-79a0-4da3-83a3-37ae488ee6d9,0.10043826888071251,0.0032398775481447223,0.224,0.136,1.0,0.0,0.14,0
37ab0821-e38b-413f-b24c-d051aa60cdd3,1.0290025529001321e-06,0.05931449886010056,0.256,0.124,0.0,0.6967840735068914,0.16,0
380e0d69-0341-41f3-9a7e-0485b243c5d3,0.13660039524282366,0.008581902342447623,0.248,0.156,1.0,0.7492083597213433,0.14,0
3877e6db-c118-447d-81e4-3ba1b36ebfe2,0.003167251760291829,0.005529167218146041,0.168,0.092,1.0,0.0,0.12,0
38853cee-5d45-4752-9f4c-a1267f39b453,0.0001062481823946642,0.007255850624330322,0.276,0.124,0.0,0.0,0.18,0
38e51581-b2a9-4f53-a0ae-d9e9ee0d79f3,0.8242083812633574,0.019700419803225573,0.356,0.196,0.0,0.8114132857779743,0.12,0
38ed98d2-5515-4980-bc08-d6d9a6a8fb5d,4.075251813432068e-09,0.007009960666082799,0.188,0.056,0.0,0.0,0.12,1
38fcd385-4a1f-4854-b1ad-90f6143cf363,0.024746368562773857,0.24801726204694685,0.316,0.196,0.0,0.8762035763411277,0.26,0
390e7409-d47d-42ee-ae7e-6277a53afe04,1.5527221404251207e-08,0.007924983231300621,0.204,0.096,0.0,0.0,0.14,0
3961a861-88f0-4d7e-8024-dcd3a4fdf5d8,0.6175044637257261,0.0063931357477259795,0.208,0.136,1.0,0.8114132857779743,0.18,0
39685292-6000-4166-b1ba-1b7dbf1456f9,0.0004958703895054739,0.0008083735591282795,0.092,0.048,0.0,0.0,0.06,0
39c6c391-4ad6-41a8-96f3-f121daf41638,5.509999985307417e-05,0.0004405828318127691,0.068,0.036,0.0,0.0,0.04,0
39d381aa-f55a-461f-9465-bb6fd45b596c,0.9845360735345955,0.001723296008703939,0.144,0.06,0.0,0.0,0.1,0
3a148595-6e8f-4143-b1c4-5d469f3dbf69,7.2427053559534366e-06,0.0007203171929493206,0.132,0.06,0.0,0.490566037735849,0.12,0
3a1bd068-0541-4e07-9b83-fd54e7d3042d,0.9942404801997917,0.004041473920318569,0.212,0.084,1.0,0.8114132857779743,0.16,0
3a8e37a9-0d5f-4285-a461-1bb7369ebf55,1.9446557479724576e-07,0.0026206319533082457,0.212,0.084,0.0,0.0,0.12,0
3af172cc-db9f-444e-91de-80e9238c32dc,0.021210135329570053,0.00040862720237916573,0.176,0.056,1.0,0.0,0.18,0
3b5e3020-afa6-48f9-a94b-7fdb799a642c,0.0023627598380060663,0.004653643428421368,0.2,0.132,0.0,0.0,0.14,0
3b707caf-d4f8-4f9e-87dc-49e291e88d49,0.022281660259300007,0.004030675573880458,0.232,0.1,0.0,0.24010554089709743,0.12,0
3bad7237-e507-4ea6-80b2-6fe6b6dbf5f7,9.189653923591515e-11,0.0002824723520339305,0.08,0.04,0.0,0.7165354330708658,0.14,0
3bfebebc-4245-47e3-9439-de367f7e0aae,0.00011006529200673228,0.004899112621746676,0.088,0.044,0.0,0.0,0.12,0
3c05fbad-1366-4e71-831b-8ab9e7487317,0.014386477912434288,0.009412947566102527,0.216,0.124,0.0,0.0,0.14,0
3c3b8925-ebf7-40fc-8efc-876e5c8f2d39,1.78201711779127e-05,0.00041570414673066254,0.068,0.052,1.0,0.0,0.04,0
3cc402c4-b79c-4e8b-9e3a-99d33992d49c,0.9850982155765368,0.11737475457629196,0.356,0.188,1.0,0.5432835820895522,0.2,1
3ce158fe-f135-40b2-aaf5-ee9e7fe99c82,0.6470446186044921,0.0014975896847702536,0.192,0.06,0.0,0.8114132857779743,0.22,1
3cecc00f-2a97-4589-8a76-0ea248c66bc0,0.40150385645977665,0.0015163284798417039,0.156,0.076,0.0,0.0,0.06,0
3d30bf27-0000-4d94-a5bb-79dc15a1ac0b,8.065022261927529e-06,0.004343124950842212,0.24,0.124,0.0,0.8348623853210996,0.24,0
3d96f53a-660b-4db4-815f-8dc097a02fe9,0.9323302643862447,0.01015576592780092,0.348,0.136,1.0,0.34732824427480924,0.18,0
3dc4567b-fb28-47b6-b660-b0a35ab4fe38,4.45603582549618e-05,0.003903695361106604,0.16,0.08,1.0,0.0,0.18,0
3dd365ba-48bb-4494-b8d9-8f40257b3ded,0.9897064493113185,0.003707121636916091,0.26,0.152,0.0,0.0,0.24,0
3e16d4e6-9d1d-4c52-993f-d60724f65745,0.6976885603446509,0.025410505346178443,0.248,0.108,0.0,0.4678663239074546,0.18,0
3e331670-b4c6-4cf7-9247-7f228e8ce392,7.74825503330565e-08,0.0004935064861788492,0.096,0.016,1.0,0.0,0.04,0
3e3b154c-9247-4454-a55e-41c83e831ca5,0.006185182478633534,0.0023687361945058305,0.108,0.036,0.0,0.34732824427480924,0.06,0
3ef4620e-cd8a-41bb-87e0-e6813b5097cb,2.2724130364262976e-08,0.0010314980806961404,0.088,0.044,0.0,0.0,0.08,0
3f2fda05-6f7c-4c2d-8f86-434de1ac20b9,6.64017276411682e-09,0.0001851555055139676,0.144,0.072,0.0,0.0,0.16,0
3f417b36-3271-4dce-a4d3-d891f1328bb5,3.303970649069076e-07,0.0005460849650562016,0.148,0.028,0.0,0.0,0.1,0
3f565401-577f-4808-a1b9-805bcc9542d7,1.743959410555713e-08,0.00020584724268404107,0.084,0.028,0.0,0.0,0.1,0
3fac11b0-924f-4a71-90a4-49f7f499216e,3.9303116032015306e-08,8.014486846321533e-05,0.128,0.052,0.0,0.0,0.16,0
3ff7a96a-4c4e-4e3d-bbec-87c5b34617b0,0.027605589006940417,0.0023366749380377273,0.132,0.06,0.0,0.0,0.04,0
4000a774-4936-4fbd-bc54-68d6702d05fc,3.904218809815607e-06,0.00035705552944267184,0.144,0.04,1.0,0.0,0.04,0
4017bd6f-4a01-40fd-b0de-9645ab2a011f,1.263514622555056e-07,0.00029602953864343997,0.076,0.044,0.0,0.0,0.08,0
40c13867-fd16-48d5-96a0-20e5c12bd31d,0.957379005410438,0.05802895097899381,0.36,0.148,1.0,0.8114132857779743,0.2,0
40d553ae-c6b9-4626-9cf2-5c5dd3036bcd,0.0014155190894242066,0.00100508236112968,0.2,0.072,1.0,0.6408450704225351,0.12,0
40da2930-87b7-44bd-8bd7-af370aa28e31,1.3150287048453806e-05,0.008751077237571158,0.312,0.188,0.0,0.24010554089709754,0.12,0
40e96864-7195-49c2-991f-4c92fb237321,0.9932334892248542,0.07650222589963855,0.256,0.156,1.0,0.8348623853210996,0.2,1
4128cfca-3898-41ad-b949-979bc1bb3fee,0.4663003555251613,0.000542925108495803,0.184,0.072,1.0,0.0,0.16,0
414ac757-1353-492d-8252-17a829cf143e,8.582928733506443e-06,0.0021843905410896466,0.088,0.056,1.0,0.5432835820895522,0.14,0
415de145-98ba-473b-82cb-74b32dd03953,2.3331290757529295e-07,0.00015764278203498264,0.06,0.032,1.0,0.34732824427480924,0.04,0
41bea5c3-3814-4c0e-bbdf-611979186275,0.9945726878502621,0.0017678638603726275,0.156,0.08,0.0,0.8114132857779743,0.2,0
41d9d2b8-162d-42e7-bf0a-899dfed9f701,7.68811262891793e-05,0.003336390606948727,0.104,0.06,0.0,0.7492083597213433,0.08,0
41f7c9fc-2f8b-4bb9-8869-dcbe55325ae6,0.004184457558812622,0.0007320659693457548,0.116,0.084,0.0,0.0,0.14,0
42081502-3ad7-4052-87dc-195561c786aa,0.0003993196924183993,0.0009241097145860277,0.14,0.1,0.0,0.0,0.1,0
420f6542-517c-4017-8d53-6638e712601a,1.5685474270497123e-08,0.000637529539608109,0.14,0.06,0.0,0.0,0.1,0
4221e2b3-b6a0-444f-8f05-479d7dda45a0,0.08000063736769396,0.0019772494492565668,0.168,0.092,1.0,0.3473282442748092,0.14,1
422e2dc0-ce36-4450-bef1-b312af79627e,0.5810662082657826,0.006060517723408091,0.24,0.12,1.0,0.8348623853210996,0.12,0
428af37d-30cc-4219-9b56-c024eeb22d15,0.0024993395435029793,0.0005982633695733292,0.08,0.028,0.0,0.0,0.08,0
42ca4c79-1007-42c2-846a-73f11c66f320,0.0005721069853920852,0.00020945431032754196,0.124,0.076,0.0,0.0,0.12,0
42dfaf33-2f81-4501-91ad-f66684f4caee,4.338952332478029e-07,0.0018579990086019344,0.144,0.06,0.0,0.5432835820895522,0.16,0
